iyear,property,country,attacktype1,targtype1,weaptype1
2008,1,231,3,3,6
2008,-9,153,3,19,6
2008,1,95,3,1,6
2008,1,153,3,3,6
2008,1,153,3,8,6
2008,-9,147,2,14,5
2008,-9,153,1,4,5
2008,-9,153,3,15,6
2008,1,167,2,3,5
2008,0,6,3,2,7
2008,-9,205,3,2,6
2008,0,153,2,14,5
2008,-9,95,3,14,6
2008,0,153,2,15,5
2008,-9,4,3,20,6
2008,-9,92,3,3,6
2008,1,153,2,14,5
2008,1,153,3,20,6
2008,-9,153,1,15,6
2008,-9,4,9,2,13
2008,0,186,6,22,5
2008,0,4,3,14,6
2008,0,153,2,14,5
2008,-9,153,3,1,6
2008,0,45,6,1,13
2008,0,141,9,17,13
2008,0,153,6,14,13
2008,-9,92,1,2,5
2008,-9,153,2,2,5
2008,-9,147,2,1,5
2008,0,45,6,14,13
2008,1,95,3,1,6
2008,0,153,2,14,9
2008,1,92,3,2,6
2008,-9,95,3,20,6
2008,-9,153,3,14,6
2008,-9,95,3,14,6
2008,1,45,3,14,6
2008,1,209,3,21,6
2008,-9,4,3,14,6
2008,0,153,2,2,5
2008,1,95,3,14,6
2008,1,92,2,14,5
2008,1,92,3,2,6
2008,-9,141,3,14,6
2008,-9,92,3,14,6
2008,1,153,3,1,6
2008,0,147,6,2,5
2008,-9,45,3,12,6
2008,0,153,2,14,5
2008,-9,153,1,15,5
2008,0,153,1,3,5
2008,-9,153,3,8,6
2008,-9,153,3,20,6
2008,-9,95,3,14,6
2008,-9,153,3,20,6
2008,-9,153,3,14,6
2008,-9,6,3,4,6
2008,1,4,3,14,6
2008,1,153,3,15,6
2008,-9,45,1,14,5
2008,-9,92,6,2,5
2008,0,92,2,10,5
2008,0,153,6,14,13
2008,0,92,3,21,6
2008,1,153,7,1,8
2008,-9,92,2,14,5
2008,1,167,3,2,6
2008,1,95,3,1,6
2008,1,95,3,14,6
2008,-9,95,3,14,6
2008,1,95,3,8,6
2008,1,95,3,2,6
2008,-9,95,3,1,6
2008,1,95,3,3,6
2008,-9,141,3,14,6
2008,-9,153,3,3,6
2008,0,160,1,14,5
2008,0,205,1,14,5
2008,1,153,3,14,6
2008,1,95,3,2,6
2008,0,92,2,2,5
2008,0,153,2,22,5
2008,1,4,3,19,6
2008,-9,95,3,14,6
2008,0,153,2,2,5
2008,0,153,6,2,5
2008,-9,153,3,14,6
2008,1,153,3,15,6
2008,-9,95,3,13,6
2008,1,205,3,16,6
2008,0,74,1,2,5
2008,1,92,3,3,6
2008,1,95,3,14,6
2008,0,153,2,14,5
2008,1,92,3,14,6
2008,0,153,6,2,13
2008,0,167,1,2,5
2008,1,153,3,2,6
2008,-9,153,3,2,6
2008,-9,153,1,2,6
2008,-9,153,3,2,6
2008,-9,153,2,14,5
2008,0,153,3,14,6
2008,-9,92,5,15,6
2008,1,92,3,19,6
2008,-9,92,2,19,5
2008,-9,182,2,12,5
2008,-9,92,4,3,5
2008,-9,92,5,1,6
2008,-9,205,3,14,6
2008,0,167,1,2,5
2008,-9,92,2,1,6
2008,-9,92,5,1,6
2008,-9,160,3,15,6
2008,0,45,6,2,13
2008,1,160,7,19,8
2008,0,4,6,10,5
2008,0,92,3,14,6
2008,-9,95,3,14,6
2008,-9,95,3,2,6
2008,-9,95,3,14,6
2008,0,182,6,10,13
2008,1,167,3,8,6
2008,0,160,3,15,6
2008,0,209,6,14,13
2008,1,4,3,7,6
2008,-9,153,3,20,6
2008,0,92,6,14,13
2008,0,92,2,14,5
2008,0,92,2,8,5
2008,0,186,2,12,5
2008,1,153,3,2,6
2008,0,186,1,15,5
2008,-9,95,3,14,6
2008,1,4,6,14,13
2008,1,95,3,2,6
2008,0,195,6,2,13
2008,1,228,3,19,6
2008,0,153,6,2,13
2008,0,153,6,14,13
2008,0,4,2,17,5
2008,0,92,3,14,6
2008,0,92,2,14,5
2008,1,182,3,14,6
2008,1,167,3,14,6
2008,0,147,6,14,5
2008,1,92,7,22,13
2008,1,95,3,15,6
2008,1,95,3,1,6
2008,1,95,3,14,6
2008,1,205,3,16,6
2008,0,167,3,14,6
2008,-9,205,3,2,6
2008,0,45,6,1,13
2008,1,45,3,3,6
2008,0,92,6,14,13
2008,1,92,3,8,6
2008,-9,95,3,13,6
2008,0,147,1,14,13
2008,1,4,3,7,6
2008,0,153,2,14,5
2008,0,167,2,14,5
2008,1,167,2,1,5
2008,1,167,7,1,8
2008,1,167,3,15,6
2008,1,167,2,1,5
2008,0,205,3,16,6
2008,-9,153,3,20,6
2008,0,92,4,14,5
2008,0,147,9,2,13
2008,1,209,3,2,6
2008,0,92,2,14,5
2008,-9,92,2,14,5
2008,1,153,3,1,6
2008,1,153,3,19,6
2008,0,186,2,14,9
2008,1,160,9,8,13
2008,0,160,3,15,6
2008,0,160,6,1,5
2008,0,205,2,14,5
2008,0,153,6,2,13
2008,1,153,3,19,6
2008,1,92,3,19,6
2008,-9,4,2,2,5
2008,1,95,3,3,6
2008,1,95,3,2,6
2008,1,167,3,14,6
2008,1,167,3,15,6
2008,1,167,3,2,6
2008,1,195,2,9,5
2008,1,95,3,17,6
2008,-9,95,3,14,6
2008,1,92,3,19,6
2008,1,92,7,14,5
2008,0,92,2,8,5
2008,1,141,7,19,8
2008,0,153,6,2,13
2008,0,153,2,14,5
2008,1,205,3,2,6
2008,-9,153,3,6,6
2008,1,95,3,14,6
2008,1,95,3,14,6
2008,0,147,2,1,5
2008,1,95,3,19,6
2008,1,95,3,13,6
2008,-9,185,2,1,5
2008,1,78,3,10,6
2008,-9,45,1,2,6
2008,-9,153,3,14,6
2008,1,153,3,1,6
2008,-9,153,2,14,5
2008,1,153,3,1,6
2008,-9,153,3,14,6
2008,1,160,2,19,5
2008,-9,141,2,2,5
2008,-9,95,2,17,5
2008,1,167,2,14,5
2008,1,95,3,2,6
2008,1,95,3,1,6
2008,0,141,9,14,13
2008,-9,4,3,2,6
2008,-9,45,1,3,6
2008,-9,153,6,8,13
2008,-9,153,6,12,13
2008,-9,153,2,14,5
2008,-9,153,9,14,13
2008,-9,153,9,14,13
2008,-9,153,9,14,13
2008,1,160,3,21,6
2008,0,92,2,14,9
2008,1,95,3,3,6
2008,-9,167,3,14,6
2008,0,167,9,3,13
2008,1,167,3,1,6
2008,-9,118,3,14,6
2008,0,182,6,15,13
2008,1,160,3,1,6
2008,0,92,3,15,6
2008,0,92,6,3,13
2008,-9,45,3,3,6
2008,0,153,2,14,5
2008,1,153,3,14,6
2008,1,153,7,8,8
2008,0,153,3,14,6
2008,0,92,2,3,5
2008,1,95,3,14,6
2008,1,167,3,3,6
2008,0,167,2,14,9
2008,0,167,3,14,6
2008,-9,147,2,4,5
2008,-9,95,3,14,6
2008,1,95,3,17,6
2008,1,95,3,3,6
2008,0,92,3,2,6
2008,0,92,3,14,6
2008,1,92,3,2,6
2008,-9,153,2,14,5
2008,-9,153,2,14,5
2008,0,153,2,14,5
2008,0,182,1,3,5
2008,0,195,9,14,13
2008,1,209,3,1,6
2008,0,34,2,3,5
2008,0,34,2,14,8
2008,-9,95,3,2,6
2008,-9,95,3,14,6
2008,1,95,2,14,5
2008,0,92,2,3,5
2008,0,92,2,17,5
2008,0,147,2,3,5
2008,1,28,7,15,8
2008,0,92,2,14,5
2008,1,92,3,1,6
2008,0,92,3,19,6
2008,-9,160,2,2,5
2008,0,153,6,2,13
2008,1,45,3,19,6
2008,1,104,2,12,5
2008,-9,95,3,14,6
2008,0,182,2,14,5
2008,-9,4,3,14,6
2008,0,92,6,14,13
2008,0,45,9,14,13
2008,1,160,7,16,8
2008,0,153,3,15,6
2008,0,153,2,14,9
2008,-9,95,3,14,6
2008,-9,95,3,14,6
2008,0,92,6,2,13
2008,0,92,3,1,6
2008,0,45,3,1,6
2008,1,153,3,1,6
2008,1,153,3,19,6
2008,1,153,3,14,6
2008,0,74,3,3,6
2008,0,167,7,7,8
2008,-9,95,3,1,6
2008,1,95,3,2,6
2008,-9,95,3,3,6
2008,-9,95,3,3,6
2008,-9,95,3,3,6
2008,-9,141,3,14,6
2008,0,92,2,14,5
2008,0,92,1,2,5
2008,0,92,1,2,5
2008,0,153,3,14,6
2008,0,153,6,14,13
2008,1,153,3,2,6
2008,1,153,7,8,8
2008,0,153,3,17,6
2008,-9,153,3,14,6
2008,0,186,2,14,9
2008,0,160,3,14,6
2008,-9,4,6,2,13
2008,0,167,3,14,6
2008,1,167,3,14,6
2008,0,92,2,14,5
2008,0,92,2,14,5
2008,0,92,3,3,6
2008,0,153,2,17,5
2008,0,153,6,3,13
2008,0,160,6,8,13
2008,0,205,2,14,5
2008,0,153,2,14,5
2008,1,167,3,2,6
2008,1,95,3,14,6
2008,-9,95,2,3,5
2008,0,75,2,3,9
2008,1,45,3,1,6
2008,1,92,6,16,8
2008,0,92,2,14,13
2008,-9,4,6,14,13
2008,1,153,3,10,6
2008,0,153,3,14,6
2008,1,153,7,1,8
2008,0,186,2,14,5
2008,1,186,3,22,6
2008,1,89,8,14,2
2008,1,160,3,16,6
2008,0,160,6,14,5
2008,0,160,6,14,13
2008,0,153,2,15,5
2008,1,153,7,1,8
2008,0,153,3,14,6
2008,1,95,3,1,6
2008,1,95,3,1,6
2008,-9,95,3,14,6
2008,-9,95,3,14,6
2008,1,45,3,1,6
2008,0,92,3,14,6
2008,0,141,2,14,5
2008,1,153,3,14,6
2008,0,153,3,19,6
2008,-9,153,2,14,5
2008,1,153,3,14,6
2008,0,153,2,14,5
2008,0,160,2,14,5
2008,1,153,3,1,6
2008,0,4,6,2,13
2008,-9,4,2,2,5
2008,0,182,3,4,6
2008,0,146,6,7,5
2008,1,167,3,1,6
2008,0,167,3,14,6
2008,0,167,3,14,6
2008,1,95,2,14,5
2008,0,141,2,2,5
2008,-9,153,8,14,9
2008,1,153,6,14,5
2008,1,4,3,14,6
2008,1,95,3,17,6
2008,0,147,6,14,13
2008,0,147,6,8,13
2008,0,195,1,4,5
2008,0,69,3,1,6
2008,0,95,3,14,6
2008,1,95,3,2,6
2008,1,95,3,3,6
2008,1,95,3,14,6
2008,1,95,3,14,6
2008,-9,95,3,14,6
2008,-9,95,9,14,13
2008,0,141,2,2,5
2008,0,97,3,14,6
2008,-9,153,2,14,5
2008,1,153,3,1,6
2008,-9,153,2,3,5
2008,1,153,3,14,6
2008,-9,153,8,14,9
2008,1,153,3,14,6
2008,1,95,3,3,6
2008,1,95,3,3,6
2008,0,92,6,17,5
2008,-9,92,3,3,6
2008,1,92,2,14,6
2008,-9,4,2,8,5
2008,1,153,3,14,6
2008,-9,153,2,14,5
2008,-9,153,2,14,5
2008,-9,153,2,14,5
2008,1,97,3,14,6
2008,0,92,2,17,5
2008,1,95,3,14,6
2008,1,95,2,2,5
2008,1,95,3,22,6
2008,-9,153,2,14,5
2008,-9,153,2,14,5
2008,-9,153,2,14,5
2008,-9,153,2,2,5
2008,1,153,3,14,6
2008,0,153,3,19,6
2008,1,153,3,14,6
2008,1,160,3,1,6
2008,1,160,3,14,6
2008,-9,4,9,14,13
2008,-9,4,3,2,6
2008,1,153,3,14,6
2008,1,153,3,1,6
2008,0,153,3,8,6
2008,-9,153,6,14,5
2008,0,160,3,20,6
2008,-9,160,2,14,5
2008,0,186,3,19,6
2008,1,160,2,1,13
2008,1,74,2,3,5
2008,-9,603,3,3,6
2008,-9,4,9,14,13
2008,0,45,6,14,13
2008,0,92,2,8,5
2008,-9,167,3,14,6
2008,1,167,3,14,6
2008,0,182,3,3,6
2008,0,147,6,1,5
2008,1,95,3,14,6
2008,-9,153,6,14,13
2008,-9,205,3,1,6
2008,-9,205,3,1,6
2008,1,160,7,18,8
2008,-9,153,6,14,5
2008,1,97,3,14,6
2008,1,45,3,21,6
2008,0,92,3,2,6
2008,0,92,1,14,5
2008,0,6,3,20,6
2008,0,123,2,4,5
2008,0,160,3,14,6
2008,-9,160,2,14,5
2008,1,160,7,1,8
2008,1,160,7,16,8
2008,1,153,6,2,5
2008,0,153,3,2,6
2008,1,97,3,14,6
2008,0,92,2,8,5
2008,0,92,2,3,5
2008,-9,95,6,1,13
2008,1,95,3,14,6
2008,0,167,3,1,6
2008,0,182,3,4,6
2008,1,153,3,8,6
2008,1,153,3,8,6
2008,1,153,2,14,5
2008,1,160,2,1,5
2008,1,182,3,2,6
2008,1,4,3,2,6
2008,-9,45,3,14,6
2008,0,155,3,14,6
2008,0,92,2,14,5
2008,0,92,2,1,5
2008,0,182,2,17,5
2008,-9,95,3,3,6
2008,0,160,3,19,6
2008,1,153,3,14,6
2008,0,153,9,14,13
2008,-9,153,2,14,5
2008,-9,153,2,14,5
2008,1,153,3,19,6
2008,-9,160,3,1,6
2008,0,160,6,1,5
2008,1,167,7,1,5
2008,-9,4,3,1,6
2008,0,92,3,19,6
2008,1,92,3,19,6
2008,1,142,7,1,8
2008,-9,167,1,3,5
2008,0,195,9,14,13
2008,1,95,3,14,6
2008,-9,95,2,14,5
2008,-9,95,3,14,6
2008,1,95,3,14,6
2008,1,160,7,8,8
2008,1,153,3,2,6
2008,-9,153,2,14,5
2008,-9,160,3,14,6
2008,1,95,3,1,6
2008,1,19,3,1,6
2008,0,45,2,14,5
2008,0,92,2,4,5
2008,0,92,2,3,5
2008,0,229,2,14,5
2008,1,229,2,14,5
2008,1,229,2,14,5
2008,1,229,2,14,5
2008,0,69,3,1,6
2008,1,69,3,1,6
2008,1,167,3,2,6
2008,1,95,3,1,6
2008,1,95,3,3,6
2008,-9,95,2,10,5
2008,1,95,2,3,5
2008,-9,160,3,14,6
2008,-9,160,3,1,6
2008,0,153,2,3,5
2008,1,153,3,2,6
2008,1,95,3,14,6
2008,-9,95,3,14,6
2008,1,167,2,14,5
2008,-9,4,9,14,13
2008,0,92,2,14,5
2008,0,92,2,14,5
2008,1,95,3,14,6
2008,1,95,3,21,6
2008,-9,153,2,2,5
2008,1,153,3,14,6
2008,1,153,3,1,6
2008,1,153,3,14,6
2008,0,186,6,14,5
2008,0,229,2,14,5
2008,-9,4,3,14,6
2008,1,97,3,14,6
2008,1,4,3,14,6
2008,0,92,2,17,5
2008,0,182,1,2,5
2008,1,182,2,17,5
2008,1,95,3,14,6
2008,1,95,3,14,6
2008,-9,6,3,4,6
2008,-9,160,9,14,13
2008,0,229,2,14,5
2008,0,153,6,14,13
2008,-9,95,6,14,13
2008,-9,4,2,15,5
2008,1,97,3,14,6
2008,-9,4,1,14,6
2008,0,92,2,14,5
2008,1,186,3,4,6
2008,-9,141,3,8,6
2008,1,141,3,6,6
2008,0,229,2,14,9
2008,0,182,2,17,5
2008,-9,95,3,14,6
2008,1,95,3,14,6
2008,0,95,3,14,6
2008,0,95,3,14,6
2008,1,95,3,2,6
2008,1,153,3,2,6
2008,0,153,2,14,5
2008,0,205,2,2,5
2008,-9,160,2,14,5
2008,-9,160,2,3,5
2008,1,160,3,14,6
2008,1,160,7,16,8
2008,1,153,3,21,6
2008,0,153,2,14,5
2008,1,153,3,21,6
2008,0,160,6,14,13
2008,1,95,3,2,6
2008,0,168,3,1,6
2008,1,4,3,1,6
2008,1,1001,3,14,6
2008,0,19,3,14,6
2008,1,45,3,1,6
2008,0,155,2,14,9
2008,-9,4,3,2,6
2008,0,92,1,3,5
2008,1,167,1,4,5
2008,-9,95,2,22,5
2008,-9,95,2,3,5
2008,1,95,3,14,6
2008,1,153,3,1,6
2008,0,153,9,17,13
2008,1,94,3,3,6
2008,1,182,3,2,6
2008,0,97,3,14,6
2008,0,97,3,14,6
2008,-9,95,2,14,5
2008,-9,95,3,14,6
2008,0,160,2,14,5
2008,0,160,2,16,5
2008,0,186,2,15,5
2008,1,25,3,2,6
2008,1,97,3,14,6
2008,0,97,3,14,6
2008,1,97,3,14,6
2008,0,97,3,14,6
2008,1,4,2,2,5
2008,0,55,2,14,5
2008,1,185,3,10,6
2008,1,95,2,14,5
2008,1,95,3,14,6
2008,-9,160,3,14,6
2008,0,160,3,19,6
2008,-9,95,3,14,6
2008,1,153,3,14,6
2008,0,153,2,14,5
2008,1,153,3,21,6
2008,1,153,3,16,6
2008,0,97,3,14,6
2008,-9,97,3,14,6
2008,1,95,3,14,6
2009,-9,182,3,14,6
2009,-9,95,2,14,5
2009,-9,95,3,3,6
2009,1,95,3,14,6
2009,-9,155,3,19,6
2009,1,92,3,14,6
2009,1,92,3,14,6
2009,1,92,3,14,6
2009,1,153,3,2,6
2009,0,153,8,14,9
2009,0,153,2,14,5
2009,-9,160,2,14,5
2009,0,141,3,14,6
2009,0,97,3,14,6
2009,0,97,3,14,6
2009,0,97,3,14,6
2009,0,97,3,4,6
2009,-9,4,2,2,5
2009,1,229,2,1,5
2009,-9,95,3,14,6
2009,-9,95,3,14,6
2009,1,95,1,14,6
2009,-9,153,9,19,13
2009,-9,153,1,2,13
2009,0,153,6,14,5
2009,-9,160,6,14,13
2009,-9,153,1,22,5
2009,-9,228,6,18,13
2009,1,97,3,14,6
2009,1,186,3,4,6
2009,-9,95,2,2,5
2009,1,95,7,8,8
2009,1,97,3,14,6
2009,1,95,3,14,6
2009,-9,95,1,14,6
2009,1,4,3,1,6
2009,0,153,2,14,5
2009,-9,186,3,14,6
2009,-9,160,2,4,5
2009,-9,160,3,19,6
2009,1,97,3,14,6
2009,1,97,3,14,6
2009,0,97,3,2,6
2009,0,97,3,14,6
2009,-9,95,3,14,6
2009,-9,95,3,14,6
2009,-9,95,3,14,6
2009,-9,229,9,15,13
2009,-9,195,2,14,5
2009,1,603,7,15,8
2009,1,43,3,2,6
2009,-9,43,3,2,6
2009,1,38,3,21,6
2009,0,92,2,14,5
2009,1,92,3,19,6
2009,1,153,2,19,5
2009,-9,153,3,3,6
2009,-9,153,6,3,13
2009,1,153,2,1,5
2009,-9,229,9,14,13
2009,1,229,2,14,8
2009,1,97,3,14,6
2009,0,97,3,14,6
2009,0,205,2,14,5
2009,-9,160,1,2,5
2009,-9,95,2,3,5
2009,-9,95,2,22,5
2009,-9,95,3,14,6
2009,0,95,3,1,6
2009,-9,95,3,14,6
2009,1,95,3,14,6
2009,-9,95,3,14,6
2009,1,21,7,15,8
2009,1,69,7,15,8
2009,0,153,2,14,5
2009,0,153,2,14,5
2009,0,153,2,14,5
2009,1,153,3,10,6
2009,1,153,3,21,6
2009,0,92,2,14,5
2009,-9,4,2,14,5
2009,0,153,6,14,13
2009,-9,78,2,3,5
2009,0,97,3,14,6
2009,-9,160,3,1,6
2009,1,147,7,14,8
2009,1,95,7,16,8
2009,1,95,3,14,6
2009,0,95,3,14,6
2009,1,95,1,3,6
2009,0,153,2,14,5
2009,1,153,3,14,6
2009,1,153,7,8,8
2009,1,153,3,2,6
2009,0,182,6,2,13
2009,-9,4,2,1,5
2009,-9,186,5,16,5
2009,0,97,3,14,6
2009,0,160,7,14,8
2009,-9,160,3,15,6
2009,0,160,3,19,6
2009,-9,205,3,8,6
2009,0,182,6,2,13
2009,0,123,6,1,13
2009,-9,95,2,2,5
2009,0,95,3,2,6
2009,1,186,3,19,6
2009,0,153,2,14,5
2009,0,153,2,14,5
2009,1,153,3,21,6
2009,-9,153,3,1,6
2009,0,153,6,2,13
2009,0,92,9,3,13
2009,0,92,9,3,13
2009,1,92,7,19,8
2009,1,4,3,14,6
2009,1,78,7,1,8
2009,-9,97,3,14,6
2009,-9,95,2,22,5
2009,-9,182,2,7,5
2009,-9,95,2,14,5
2009,1,45,7,19,8
2009,1,153,2,2,5
2009,1,153,3,1,6
2009,1,205,3,2,6
2009,-9,160,3,16,6
2009,-9,182,3,2,6
2009,1,229,9,14,13
2009,-9,95,3,14,6
2009,-9,95,3,15,6
2009,1,153,2,19,5
2009,1,153,2,19,5
2009,1,153,1,14,6
2009,1,153,3,1,6
2009,1,153,3,1,6
2009,1,186,3,19,6
2009,-9,92,3,19,6
2009,0,92,6,4,5
2009,1,153,3,1,6
2009,1,229,2,14,8
2009,1,229,2,14,8
2009,1,229,2,14,8
2009,1,229,7,14,8
2009,-9,167,3,1,6
2009,-9,229,9,14,13
2009,-9,182,3,1,6
2009,-9,95,3,14,6
2009,0,153,1,14,5
2009,1,153,3,1,6
2009,0,153,6,1,13
2009,0,92,2,14,5
2009,0,92,2,14,5
2009,1,92,7,14,8
2009,1,160,3,21,6
2009,0,19,3,8,6
2009,0,153,6,15,13
2009,-9,229,2,2,5
2009,1,38,7,14,8
2009,0,6,3,14,6
2009,1,69,7,15,8
2009,-9,95,3,14,6
2009,-9,95,3,2,6
2009,1,153,3,21,6
2009,0,92,3,3,6
2009,1,45,7,21,8
2009,1,160,3,2,6
2009,0,153,6,2,5
2009,-9,229,9,14,13
2009,1,229,7,14,8
2009,-9,167,1,4,5
2009,1,185,3,2,6
2009,-9,182,3,2,6
2009,-9,69,2,14,9
2009,-9,95,3,14,6
2009,-9,95,3,14,6
2009,1,95,3,14,6
2009,0,153,2,14,9
2009,0,153,2,14,5
2009,-9,153,3,14,6
2009,-9,141,2,2,5
2009,0,92,2,2,5
2009,1,92,3,1,6
2009,0,195,6,7,5
2009,-9,15,2,14,5
2009,-9,167,1,2,5
2009,1,95,3,14,6
2009,0,153,9,2,13
2009,0,153,2,1,5
2009,0,153,2,14,5
2009,1,160,7,1,8
2009,0,160,3,14,6
2009,1,205,1,14,5
2009,-9,95,2,3,5
2009,-9,95,3,14,6
2009,-9,95,2,3,5
2009,-9,182,9,2,13
2009,-9,182,2,14,5
2009,0,153,1,14,5
2009,1,153,3,14,6
2009,1,45,3,19,6
2009,0,95,3,8,6
2009,0,141,2,14,5
2009,1,205,3,2,6
2009,1,92,2,3,5
2009,1,95,3,14,6
2009,-9,95,1,2,6
2009,1,182,3,4,6
2009,0,153,2,14,5
2009,1,153,3,14,6
2009,-9,95,3,13,6
2009,-9,95,2,14,5
2009,1,92,3,16,6
2009,1,95,3,2,6
2009,-9,95,3,2,6
2009,1,95,2,2,5
2009,1,95,3,14,6
2009,-9,182,2,2,5
2009,-9,6,2,2,9
2009,1,185,3,16,6
2009,-9,43,3,1,6
2009,0,43,3,1,6
2009,0,43,3,2,6
2009,-9,45,3,1,6
2009,1,45,3,14,6
2009,1,153,3,2,6
2009,0,153,6,15,9
2009,1,93,3,1,6
2009,-9,153,9,2,13
2009,0,153,2,14,5
2009,1,205,7,19,8
2009,0,205,3,19,6
2009,1,92,7,19,8
2009,-9,92,3,14,6
2009,0,97,3,2,6
2009,-9,95,2,3,5
2009,-9,95,2,14,5
2009,-9,95,3,2,6
2009,-9,95,3,14,6
2009,-9,95,3,17,6
2009,-9,95,3,14,6
2009,-9,95,3,14,6
2009,0,98,3,15,6
2009,-9,92,3,3,6
2009,1,4,3,7,6
2009,-9,228,7,3,5
2009,0,153,2,14,5
2009,1,153,3,8,6
2009,0,186,2,2,5
2009,1,229,7,15,8
2009,-9,229,9,14,13
2009,-9,95,3,14,6
2009,-9,95,3,1,6
2009,-9,95,3,3,6
2009,1,95,1,14,6
2009,-9,147,6,1,13
2009,0,92,3,19,6
2009,-9,228,6,1,5
2009,0,92,3,2,6
2009,0,153,2,14,5
2009,-9,186,2,14,5
2009,-9,95,3,14,6
2009,0,97,3,14,6
2009,1,97,3,14,6
2009,-9,95,1,2,6
2009,-9,167,2,14,5
2009,-9,167,3,1,6
2009,0,153,2,14,5
2009,0,153,2,14,5
2009,1,153,3,21,6
2009,-9,229,9,14,13
2009,0,195,1,2,13
2009,1,95,3,14,6
2009,-9,95,3,14,6
2009,-9,95,3,14,6
2009,1,95,1,2,6
2009,1,95,3,2,6
2009,0,153,2,1,5
2009,1,153,3,21,6
2009,0,186,2,14,5
2009,1,160,7,14,8
2009,0,93,7,7,8
2009,1,59,3,1,6
2009,1,153,3,21,6
2009,1,153,3,8,6
2009,0,167,3,19,6
2009,-9,147,3,11,6
2009,1,95,3,14,6
2009,-9,95,3,14,6
2009,1,95,3,15,6
2009,1,95,3,8,6
2009,1,4,3,14,6
2009,1,160,7,1,8
2009,1,92,7,1,8
2009,0,146,6,18,5
2009,0,92,3,8,6
2009,0,92,3,19,6
2009,0,92,2,14,5
2009,0,153,2,15,9
2009,0,153,6,14,13
2009,-9,123,6,18,13
2009,1,95,3,14,6
2009,0,205,1,2,5
2009,-9,160,6,3,13
2009,-9,92,3,14,6
2009,-9,95,3,14,6
2009,0,153,6,14,13
2009,1,153,1,2,5
2009,-9,4,6,3,13
2009,0,205,2,14,5
2009,-9,4,3,14,6
2009,-9,92,2,22,5
2009,-9,92,2,3,5
2009,0,153,2,14,5
2009,-9,95,3,14,6
2009,-9,95,2,14,5
2009,-9,95,3,14,6
2009,-9,95,3,1,6
2009,0,153,2,10,5
2009,1,153,3,21,6
2009,1,153,3,8,6
2009,-9,4,2,14,5
2009,1,45,2,3,5
2009,1,92,7,14,8
2009,-9,92,3,14,6
2009,-9,92,6,3,13
2009,-9,141,3,14,6
2009,1,95,7,2,8
2009,1,74,3,3,6
2009,1,153,3,21,6
2009,1,153,3,14,6
2009,0,153,6,14,5
2009,1,141,3,1,6
2009,-9,153,2,2,5
2009,0,141,3,14,6
2009,-9,153,1,2,6
2009,0,153,3,3,6
2009,0,153,6,14,13
2009,0,141,3,14,6
2009,-9,94,2,3,5
2009,-9,95,3,14,6
2009,-9,205,2,1,5
2009,-9,182,2,2,5
2009,0,228,2,7,5
2009,-9,4,3,14,6
2009,1,153,3,8,6
2009,0,153,2,14,5
2009,0,153,2,22,5
2009,1,153,3,14,6
2009,1,4,7,1,8
2009,1,4,3,14,6
2009,-9,4,6,14,13
2009,-9,4,6,1,5
2009,1,45,3,1,6
2009,1,92,3,16,6
2009,0,147,6,1,5
2009,1,95,7,2,5
2009,1,95,3,2,6
2009,1,95,3,14,6
2009,-9,95,3,22,6
2009,1,160,3,14,6
2009,-9,160,2,2,5
2009,0,205,2,1,5
2009,1,153,3,8,6
2009,1,153,3,8,6
2009,1,69,3,3,6
2009,0,153,6,14,5
2009,0,603,3,14,6
2009,-9,95,2,14,5
2009,-9,95,2,2,5
2009,-9,95,3,14,6
2009,-9,95,3,1,6
2009,-9,160,6,14,13
2009,1,4,2,14,5
2009,1,228,3,1,6
2009,-9,92,9,3,13
2009,0,147,6,14,13
2009,-9,95,2,14,5
2009,0,153,2,14,5
2009,0,153,2,14,9
2009,-9,160,1,2,5
2009,0,167,2,3,5
2009,-9,4,2,1,5
2009,-9,141,3,1,6
2009,-9,95,6,14,5
2009,1,95,2,2,8
2009,-9,167,2,2,5
2009,0,205,1,2,5
2009,0,205,1,15,5
2009,1,222,5,14,9
2009,-9,153,1,2,5
2009,-9,92,2,14,5
2009,-9,95,2,2,5
2009,-9,95,3,2,6
2009,-9,95,3,2,6
2009,1,95,3,2,6
2009,-9,95,3,14,6
2009,1,95,3,14,6
2009,1,95,3,14,6
2009,0,205,1,15,5
2009,-9,4,4,1,5
2009,-9,4,3,1,6
2009,0,4,1,2,6
2009,-9,6,3,4,6
2009,1,94,3,14,6
2009,-9,95,3,17,6
2009,1,95,3,14,6
2009,1,153,3,21,6
2009,-9,153,3,1,6
2009,1,153,2,12,5
2009,1,153,2,12,5
2009,-9,153,3,14,6
2009,-9,95,2,3,5
2009,1,167,2,2,5
2009,1,160,2,2,5
2009,-9,160,3,4,6
2009,1,186,3,1,6
2009,-9,153,2,14,5
2009,1,153,6,7,5
2009,-9,153,2,14,5
2009,1,6,3,4,6
2009,-9,78,2,3,5
2009,1,95,3,1,6
2009,-9,95,3,14,6
2009,0,4,3,8,6
2009,-9,153,6,14,13
2009,1,153,3,19,6
2009,1,153,3,15,6
2009,1,160,3,16,6
2009,-9,160,1,2,5
2009,-9,160,2,2,5
2009,1,205,2,14,5
2009,1,205,2,14,5
2009,-9,92,2,22,5
2009,1,167,3,3,6
2009,0,97,3,14,6
2009,1,78,7,2,8
2009,-9,78,2,3,5
2009,-9,147,6,2,13
